,200DayMovingAverage,50DayMovingAverage,52WeekHigh,52WeekLow,Address,AnalystTargetPrice,AssetType,Beta,BookValue,CIK,Country,Currency,Description,DilutedEPSTTM,DividendDate,DividendPerShare,DividendYield,EBITDA,EPS,EVToEBITDA,EVToRevenue,ExDividendDate,Exchange,FiscalYearEnd,ForwardPE,GrossProfitTTM,Industry,Information,LatestQuarter,MarketCapitalization,Name,Note,OperatingMarginTTM,PEGRatio,PERatio,PriceToBookRatio,PriceToSalesRatioTTM,ProfitMargin,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenuePerShareTTM,RevenueTTM,Sector,SharesOutstanding,Symbol,TrailingPE
47,61.03,72.75,77.51,35.31,"925 N. ELDRIDGE PARKWAY, HOUSTON, TX, US",86.74,Common Stock,1.625,33.45,1163165,USA,USD,"ConocoPhillips is an American multinational corporation engaged in hydrocarbon exploration. It is based in the Energy Corridor district of Houston, Texas.",3.687,12/1/21,1.72,0.0238,14776001000,3.687,6.74,2.842,10/27/21,NYSE,December,9.68,6794000000.0,PETROLEUM REFINING,,9/30/21,94773158000.0,ConocoPhillips,,0.19,9.68,19.49,2.157,2.576,0.127,5.46,1.6159999999999999,0.0579,0.125,29.11,36785000000.0,ENERGY & TRANSPORTATION,1318950000,COP,19.49
48,75.55,75.03,79.71,64.27,"4 IRVING PLACE, NEW YORK, NY, US",73.74,Common Stock,0.19,56.6,1047862,USA,USD,"Consolidated Edison, Inc., commonly known as Con Edison (stylized as conEdison) or ConEd, is one of the largest investor-owned energy companies in the United States, with approximately $12 billion in annual revenues as of 2017, and over $48 billion in assets. The company provides a wide range of energy-related products and services to its customers through its subsidiaries.",3.3760000000000003,12/15/21,3.105,0.04,4513000000,3.3760000000000003,12.68,3.9,11/16/21,NYSE,December,17.15,7163000000.0,ELECTRIC & OTHER SERVICES COMBINED,,9/30/21,27252822000.0,Consolidated Edison Inc,,0.19,3.65,22.82,1.37,2.061,0.0881,0.034,0.084,0.0256,0.054000000000000006,38.4,13221000000.0,ENERGY & TRANSPORTATION,353749000,ED,22.82
49,223.96,217.26,243.06,197.47,"207 HIGH POINT DRIVE, BUILDING 100, VICTOR, NY, US",262.55,Common Stock,1.152,59.57,16918,USA,USD,"Constellation Brands, Inc., headquartered in Victor, New York, is an American producer and marketer of beer, wine, and spirits.",3.872,11/19/21,3.02,0.0134,3252800000,3.872,27.93,5.94,11/4/21,NYSE,February,18.18,4574300000.0,BEVERAGES,,8/31/21,42436256000.0,Constellation Brands Inc,,0.33399999999999996,2.714,58.47,3.73,4.829,0.0862,-0.997,0.049,0.0708,0.0678,45.52,8788700000.0,MANUFACTURING,164264000,STZ,58.47
50,412.19,416.45,463.59,324.29,"6101 BOLLINGER CANYON ROAD, SUITE 500, SAN RAMON, CA, UNITED STATES",477.25,Common Stock,0.825,137.91,711404,USA,USD,"The Cooper Companies, Inc., branded as CooperCompanies, is a global medical device company headquartered in San Ramon, California.",58.68,8/11/21,0.06,0.0001,924900000,58.68,27.63,7.74,7/26/21,NYSE,October,28.82,1624900000.0,OPHTHALMIC GOODS,,7/31/21,20502616000.0,The Cooper Companies Inc,,0.21600000000000003,2.483,7.09,2.985,7.21,1.025,10.04,0.32,0.0471,0.5529999999999999,57.85,2845000000.0,LIFE SCIENCES,49304100,COO,7.09
51,138.31,147.34,158.11,101.92,"14185 DALLAS PARKWAY, SUITE 300, DALLAS, TX, US",156.75,Common Stock,1.042,14.89,900075,USA,USD,"Copart, Inc. or simply Copart is a global provider of online vehicle auction and remarketing services to automotive resellers such as insurance, rental car, fleet and finance companies in 11 countries: the US, Canada, the UK, Germany, Ireland, Brazil, Spain, Dubai, Bahrain, Oman and Finland.",3.9,None,None,0,1248826000,3.9,28.11,13.21,None,NASDAQ,July,37.59,1377451000.0,RETAIL-AUTO DEALERS & GASOLINE STATIONS,,7/31/21,37015433000.0,Copart Inc,,0.42200000000000004,1.14,40.02,10.23,13.75,0.348,0.55,0.424,0.177,0.311,11.4,2692511000.0,TRADE & SERVICES,237134000,CPRT,40.02
52,40.39,37.32,46.0,33.98,"ONE RIVERFRONT PLAZA, CORNING, NY, US",44.54,Common Stock,1.105,14.51,24741,USA,USD,"Corning Incorporated is an American multinational technology company that specializes in specialty glass, ceramics, and related materials and technologies including advanced optics, primarily for industrial and scientific applications.",1.004,12/17/21,0.94,0.0246,3766000000,1.004,9.69,2.779,11/10/21,NYSE,December,16.39,3974000000.0,DRAWING & INSULATING OF NONFERROUS WIRE,,9/30/21,33090896000.0,Corning Incorporated,,0.165,0.924,38.62,2.688,2.406,0.121,-0.105,0.205,0.0474,0.133,17.05,13756000000.0,MANUFACTURING,853408000,GLW,38.62
53,145.09,150.59,159.49,103.03,"1000 DARDEN CENTER DRIVE, ORLANDO, FL, US",169.65,Common Stock,1.446,21.17,940944,USA,USD,"Darden Restaurants, Inc. is an American multi-brand restaurant operator headquartered in Orlando.",6.25,11/1/21,2.65,0.0175,1206400000,6.25,19.42,2.967,10/7/21,NYSE,May,20.08,1493500000.0,RETAIL-EATING PLACES,,8/31/21,19500196000.0,Darden Restaurants Inc,,0.11,1.593,24.04,7.15,2.445,0.10300000000000001,5.48,0.51,0.0541,0.32299999999999995,61.12,7974700000.0,TRADE & SERVICES,129785000,DRI,24.04
54,120.89,112.47,134.47,98.55,"2000 16TH STREET, DENVER, CO, US",125.67,Common Stock,1.191,11.14,927066,USA,USD,DaVita Inc. provides kidney dialysis services through a network of outpatient dialysis centers in the United States.,8.56,None,None,0,2433944000,8.56,8.81,1.881,None,NYSE,December,12.74,3561991000.0,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",,9/30/21,10782039000.0,DaVita Inc,,0.153,0.976,12.36,9.41,0.9309999999999999,0.0833,0.8440000000000001,0.005,0.0637,0.419,107.35,11580152000.0,LIFE SCIENCES,101900000,DVA,12.36
55,357.09,344.65,398.13,247.84,"ONE JOHN DEERE PLACE, MOLINE, IL, US",399.48,Common Stock,1.09,50.73,315189,USA,USD,"John Deere is the brand name of Deere & Company, an American corporation that manufactures agricultural, construction, and forestry machinery, diesel engines, drivetrains (axles, transmissions, gearboxes) used in heavy equipment, and lawn care equipment.",17.23,11/8/21,3.32,0.0093,8846000000,17.23,16.41,3.562,9/29/21,NYSE,October,16.21,8955000000.0,FARM MACHINERY & EQUIPMENT,,7/31/21,110788000000.0,Deere & Company,,0.188,1.117,20.73,7.02,2.613,0.128,1.07,0.289,0.0632,0.38,135.54,42402001000.0,TECHNOLOGY,310061000,DE,20.73
56,42.71,42.15,51.82,36.66,"POST OFFICE BOX 20706, 1030 DELTA BOULEVARD, ATLANTA, GA, UNITED STATES",53.79,Common Stock,1.299,4.086,27904,USA,USD,"Delta Air Lines, Inc., typically referred to as Delta, is one of the major airlines of the United States and a legacy carrier. It is headquartered in Atlanta, Georgia.",-0.11199999999999999,3/12/20,0.003,0.0001,3087000000,-0.11199999999999999,45.87,2,2/19/20,NYSE,December,10.47,-3905000000.0,"AIR TRANSPORTATION, SCHEDULED",,9/30/21,27034194000.0,Delta Air Lines Inc,,-0.174,23.16,None,10.67,1.1079999999999999,-0.0028,0.203,1.99,-0.035,-0.0225,38.37,24402000000.0,ENERGY & TRANSPORTATION,640014000,DAL,-
57,62.22,57.54,69.29,46.65,"SUSQUEHANNA COMMERCE CENTER, 221 W. PHILADELPHIA STREET, YORK, PA, US",70.08,Common Stock,0.881,23.43,818479,USA,USD,Dentsply Sirona is an American dental equipment manufacturer and dental consumables producer that markets its products in over 120 countries.,1.902,10/8/21,0.42,0.0077,995000000,1.902,14.55,3.261,9/23/21,NASDAQ,December,17.09,1701000000.0,DENTAL EQUIPMENT & SUPPLIES,,9/30/21,12008083000.0,DENTSPLY SIRONA Inc,,0.152,18.91,28.88,2.325,2.8289999999999997,0.0985,0.938,0.19399999999999998,0.0445,0.0846,19.42,4245000000.0,LIFE SCIENCES,218607000,XRAY,28.88
58,100.99,102.05,120.37,84.26,"500 VOLVO PARKWAY, N/A, CHESAPEAKE, VA, US",106.33,Common Stock,0.808,31.18,935703,USA,USD,"Dollar Tree is an American chain of discount variety stores that sells items for $1 or less, headquartered in Chesapeake, Virginia.",6.35,None,None,0,2868000000,6.35,12.45,1.339,None,NASDAQ,February,17.61,7824600000.0,RETAIL-VARIETY STORES,,5/31/21,25433049000.0,Dollar Tree Inc,,0.0841,1.746,17.81,3.643,0.987,0.0578,0.11800000000000001,0.01,0.0659,0.215,110.45,25767801000.0,TRADE & SERVICES,224912000,DLTR,17.81
59,76.18,74.58,83.41,66.75,"120 TREDEGAR STREET, RICHMOND, VA, US",83.78,Common Stock,0.403,30.27,715957,USA,USD,"Dominion Energy, Inc., commonly referred to as Dominion, is an American power and energy company headquartered in Richmond, Virginia that supplies electricity in parts of Virginia, North Carolina, and South Carolina and supplies natural gas to parts of Utah, West Virginia, Ohio, Pennsylvania, North Carolina, South Carolina, and Georgia. Dominion also has generation facilities in Indiana, Illinois, Connecticut, and Rhode Island.",3.1710000000000003,12/20/21,2.52,0.0336,6032000000,3.1710000000000003,14.92,7.68,12/2/21,NYSE,December,18.21,7399000000.0,ELECTRIC SERVICES,,9/30/21,60532519000.0,Dominion Energy Inc,,0.244,2.567,23.57,2.48,4.449,0.193,0.935,-0.11900000000000001,0.0203,0.0964,16.83,13605000000.0,ENERGY & TRANSPORTATION,809908000,D,23.57
60,477.13,480.78,542.57,317.62,"30 FRANK LLOYD WRIGHT DRIVE, ANN ARBOR, MI, UNITED STATES",522.61,Common Stock,0.534,-71.78,1286681,USA,USD,"Domino's Pizza, Inc., branded as Domino's, is an American multinational pizza restaurant chain founded in 1960. The corporation is headquartered at the Domino's Farms Office Park in Ann Arbor, Michigan.",12.4,12/30/21,3.44,0.0068,830555000,12.4,26.77,5.36,12/14/21,NYSE,December,33.11,1132255000.0,WHOLESALE-GROCERIES & RELATED PRODUCTS,,9/30/21,18663741000.0,Domino's Pizza Inc,,0.18100000000000002,2.857,41.38,-,4.3,0.11199999999999999,0.301,0.031,0.29600000000000004,-99999.99,112.4,4340456000.0,TRADE & SERVICES,36360300,DPZ,41.38
61,160.36,164.97,176.65,114.71,"3005 HIGHLAND PARKWAY, SUITE 200, DOWNERS GROVE, IL, US",186.08,Common Stock,1.373,27.03,29905,USA,USD,"Dover Corporation is an American conglomerate manufacturer of industrial products. Founded in 1955 in New York City, Dover is now based in Downers Grove, Illinois.",6.49,12/14/21,1.985,0.0116,1580123000,6.49,17.28,3.503,11/29/21,NYSE,December,20.7,2492914000.0,"CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP",,9/30/21,24889246000.0,Dover Corporation,,0.16699999999999998,1.689,26.64,6.33,3.233,0.122,0.312,0.154,0.0853,0.264,53.49,7698236000.0,TECHNOLOGY,143985000,DOV,26.64
62,62.46,58.29,70.38,49.72,"2211 H.H. DOW WAY, MIDLAND, MI, US",65.65,Common Stock,1.627,22.23,1751788,USA,USD,"Dow Inc. is an American commodity chemical company. The company is headquartered in Midland, Michigan.",7.71,12/10/21,2.8,0.0469,10022000000,7.71,5,1.124,11/29/21,NYSE,December,9.35,5185000000.0,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",,9/30/21,44421218000.0,Dow Inc,,0.14,0,7.79,2.685,0.866,0.113,3.125,0.528,0.07400000000000001,0.39399999999999996,68.91,51309998000.0,LIFE SCIENCES,739614000,DOW,7.79
63,57.95,59.49,65.61,52.44,"2244 WALNUT GROVE AVE,, P O BOX 800, ROSEMEAD, CA, US",70.16,Common Stock,0.68,35.82,827052,USA,USD,"Edison International is a public utility holding company based in Rosemead, California. Its subsidiaries include Southern California Edison, and unregulated non-utility business assets Edison Energy.",2.0069999999999997,10/31/21,2.65,0.0406,5335000000,2.0069999999999997,13.2,3.678,9/29/21,NYSE,December,13.76,7112000000.0,ELECTRIC SERVICES,,9/30/21,24405289000.0,Edison International,,0.226,3.699,32.01,1.821,1.6569999999999998,0.0517,-0.013000000000000001,0.141,0.0294,0.0471,38.79,14731000000.0,ENERGY & TRANSPORTATION,379908000,EIX,32.01
64,108.3,114.39,123.27,78.44,"ONE EDWARDS WAY, IRVINE, CA, US",120.95,Common Stock,1.006,8.88,1099800,USA,USD,"Edwards Lifesciences is an American medical technology company headquartered in Irvine, California, specializing in artificial heart valves and hemodynamic monitoring.",2.325,None,None,0,1718600000,2.325,52.63,13.79,None,NYSE,December,45.05,3305700000.0,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",,9/30/21,72422744000.0,Edwards Lifesciences Corporation,,0.311,2.497,49.89,12.88,14.22,0.29,0.038,0.14800000000000002,0.132,0.303,8.18,5094500000.0,LIFE SCIENCES,624334000,EW,49.89
65,140.78,138.67,149.76,115.84,"209 REDWOOD SHORES PARKWAY, REDWOOD CITY, CA, US",174.2,Common Stock,0.837,27.7,712515,USA,USD,"Electronic Arts Inc. (EA) is an American video game company headquartered in Redwood City, California. It is the second-largest gaming company in the Americas and Europe by revenue and market capitalization after Activision Blizzard and ahead of Take-Two Interactive, and Ubisoft as of May 2020.",2.715,12/22/21,0.68,0.0047,1420000000,2.715,29.17,6.37,12/7/21,NASDAQ,March,22.78,4135000000.0,SERVICES-PREPACKAGED SOFTWARE,,9/30/21,41168364000.0,Electronic Arts Inc,,0.175,9.83,53.62,5.2,6.44,0.12300000000000001,0.619,0.586,0.0571,0.0985,22.29,6396000000.0,TECHNOLOGY,282808000,EA,53.62
66,97.39,96.2,105.43,72.91,"8000 W. FLORISSANT AVE., P.O. BOX 4100, ST. LOUIS, MO, UNITED STATES",108.95,Common Stock,1.513,16.52,32604,USA,USD,"Emerson Electric Co. is an American multinational corporation headquartered in Ferguson, Missouri. The Fortune 500 company manufactures products and provides engineering services for a wide range of industrial, commercial, and consumer markets.",3.82,12/10/21,2.015,0.0207,4185000000,3.82,15.48,3.426,11/10/21,NYSE,September,19.96,7563000000.0,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),,9/30/21,58288488000.0,Emerson Electric Co,,0.17600000000000002,2,25.52,5.86,3.196,0.126,-0.077,0.085,0.0845,0.253,30.3,18236000000.0,MANUFACTURING,597800000,EMR,25.52
67,167.55,187.95,254.7,108.88,"47281 BAYSIDE PARKWAY, FREMONT, CA, US",218.83,Common Stock,1.29,4.804,1463101,USA,USD,"Enphase Energy is an American energy technology company headquartered in Fremont, California. Enphase designs and manufactures software-driven home energy solutions that span solar generation, home energy storage and web-based monitoring and control.",1.1520000000000001,None,None,0,264839000,1.1520000000000001,161.56,27.09,None,NASDAQ,December,85.47,345981000.0,SEMICONDUCTORS & RELATED DEVICES,,9/30/21,33926320000.0,Enphase Energy Inc,,0.195,2.301,218.29,52.17,27.49,0.134,-0.44299999999999995,0.9690000000000001,0.0907,0.312,9.35,1234169000.0,MANUFACTURING,134912000,ENPH,218.29
68,85.12,84.61,92.02,75.56,"300 CADWELL DRIVE, SPRINGFIELD, MA, US",90.67,Common Stock,0.382,41.92,72741,USA,USD,"Eversource Energy is a publicly traded, Fortune 500 energy company headquartered in Hartford, Connecticut, and Boston, Massachusetts.",3.4419999999999997,9/30/21,2.375,0.0288,3170902000,3.4419999999999997,13.98,4.962,9/15/21,NYSE,December,20.24,4447438000.0,ELECTRIC SERVICES,,9/30/21,28174901000.0,Eversource Energy,,0.214,2.12,23.81,1.968,2.93,0.12300000000000001,-0.188,0.038,0.0281,0.0832,27.98,9615105000.0,ENERGY & TRANSPORTATION,343806000,ES,23.81
